method,config_id,seed,N,M,beta,V,V_scale,bandwidth_hz,bandwidth_mhz,noise_w,T,warmup,avg_energy_j,avg_device_energy_j,avg_edge_energy_j,avg_total_queue_bits,avg_device_queue_bits,avg_edge_queue_bits,avg_fairness,avg_runtime_ms,avg_iterations,avg_arrival_bits,avg_local_completed_bits,avg_edge_completed_bits,avg_uploaded_bits,avg_local_energy_j,avg_transmit_energy_j,effective_warmup_slots,window_arrival_bits,window_completed_bits,window_energy_j,energy_per_completed_mbit_j,window_start_queue_bits,window_end_queue_bits,window_flow_residual_bits,full_run_energy_j,full_run_completed_mbit,window_completed_mbit,window_local_completed_bits,window_edge_completed_bits,window_local_completion_fraction,window_edge_completion_fraction,early_half_avg_total_queue_bits,late_half_avg_total_queue_bits,late_half_backlog_slope_bits_per_slot,tail_10pct_avg_total_queue_bits,mean_energy_j_per_slot,mean_backlog_mbit,mean_device_backlog_mbit,mean_edge_backlog_mbit,mean_local_completed_mbit_per_slot,mean_edge_completed_mbit_per_slot,mean_arrival_mbit_per_slot,completion_to_arrival_ratio,late_half_backlog_slope_mbit_per_slot,local_cap_fraction,mean_effective_V,mean_local_energy_j_per_slot,mean_transmit_energy_j_per_slot,mean_edge_energy_j_per_slot,mean_completed_mbit_per_slot,mean_sweeps,convergence_fraction,mean_decision_runtime_ms,maximum_best_deviation_gain,maximum_objective_rise,wall_seconds,trace_path,trace_sha256
QAPG-R,c08,520930,100,10,2,4800000000000.0,16,2000000.0,2,1e-10,3000,300,1.614256114034035,0.7521366348021744,0.8621194792318612,457377488.65871185,234346597.94896257,223030890.70974925,0.9556533007395778,0.855195294802629,7.233333333333333,9604257.777777778,4033625.470929571,5565446.119947595,5568081.692851065,0.6567172172177124,0.09541941758446203,300,25931496000.0,25917493295.368347,4358.491507891895,0.16816794194640694,443516741.3276804,457519445.959332,-4.76837158203125e-07,4690.741510750016,28353.304554040664,25917.493295368346,10890788771.509842,15026704523.858505,0.4202099580925177,0.5797900419074823,456720349.71426445,457903199.81426984,-355.4092587336989,457669741.8774326,1.614256114034035,457.37748865871185,234.34659794896257,223.03089070974926,4.033625470929571,5.565446119947595,9.604257777777779,0.999460011692667,-0.0003554092587336989,0.0,4800000000000.0,0.6567172172177124,0.09541941758446203,0.8621194792318612,9.599071590877164,7.233333333333333,1.0,0.855195294802629,9.99964555603583e-11,0.0,3.114564749994315,experiments/results/parameter_sensitivity_v1/traces/c08_s520930.npz,f8691100119e2b9d659476170dd9b98425ec0f71df4b9a9f66372732aae1b76f
QAPG-R,c08,520931,100,10,2,4800000000000.0,16,2000000.0,2,1e-10,3000,300,1.611757144677235,0.7494430793042683,0.8623140653729667,457219248.59126455,234158418.19053176,223060830.40073282,0.9568998497813683,0.8578059772952218,7.241851851851852,9602808.888888888,4032002.790504017,5565773.902217379,5568411.463049124,0.6559397409626699,0.0935033383415984,300,25927584000.0,25913997070.34777,4351.744290628534,0.16793026096340966,443033107.18831146,456620036.8405421,-2.384185791015625e-07,4684.8351332808215,28351.987963159456,25913.99707034777,10886407534.360846,15027589535.986923,0.4200975829706207,0.5799024170293792,455931288.09723926,458249616.9864849,1489.4574481873988,459585503.7143474,1.611757144677235,457.21924859126455,234.15841819053176,223.0608304007328,4.032002790504017,5.565773902217379,9.602808888888887,0.9994759662276196,0.0014894574481873987,0.0,4800000000000.0,0.6559397409626699,0.0935033383415984,0.8623140653729667,9.597776692721396,7.241851851851852,1.0,0.8578059772952218,9.999778782798785e-11,5.684341886080802e-14,3.1182689999986906,experiments/results/parameter_sensitivity_v1/traces/c08_s520931.npz,4e62ab1fe29832ce56823ecb57a0ac179b444b88266acee65cf6c718ec34c0bb
QAPG-R,c09,520927,100,10,1,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.25853310526632006,0.15710470101055096,0.10142840425576916,8205525.093569207,4863915.197645572,3341609.895923636,0.9852712987305741,1.7651556878505896,7.758518518518518,4805961.481481481,2085320.108150726,2720517.782182638,2720695.469761204,0.09447070491327288,0.06263399609727809,300,12976096000.0,12975762303.900082,698.0393842190642,0.05379563588408651,7982393.582515312,8316089.682433421,6.612390279769897e-07,774.9985375590084,14405.587910317567,12975.762303900081,5630364292.00696,7345398011.893123,0.43391395126856325,0.5660860487314369,8198598.489330899,8211066.376959854,41.157602745329775,8266539.241543379,0.25853310526632006,8.205525093569207,4.863915197645572,3.3416098959236358,2.085320108150726,2.7205177821826383,4.805961481481481,0.9999742837830485,4.1157602745329775e-05,0.0,300000000000.0,0.09447070491327288,0.06263399609727809,0.10142840425576916,4.805837890333363,7.758518518518518,1.0,1.7651556878505896,9.999952038305948e-11,0.0,5.86756833299296,experiments/results/parameter_sensitivity_v1/traces/c09_s520927.npz,1994b2e6f066e01ddf63b8cb9e61f60d842d6721dc307eab3b8887045340d109
QAPG-R,c09,520928,100,10,1,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.2592594373856502,0.15836594236976445,0.10089349501588572,8189795.609120133,4859896.770297435,3329898.838822698,0.9848882770901378,1.77574248059601,7.779259259259259,4801211.851851852,2086265.6675526202,2715043.1043633777,2714962.283487395,0.09463307198692843,0.06373287038283605,300,12963272000.0,12963533684.173193,700.0004809412555,0.05399765974271861,8194998.695296304,7933314.522102947,1.3159587979316711e-06,776.7358595655738,14396.170685477897,12963.533684173193,5632917302.392075,7330616381.781119,0.4345202041067816,0.5654797958932184,8191351.265854478,8188551.083732656,-6.53689311628833,8164726.563818029,0.2592594373856502,8.189795609120134,4.859896770297435,3.3298988388226984,2.0862656675526203,2.7150431043633776,4.801211851851852,1.000020186583541,-6.53689311628833e-06,0.0,300000000000.0,0.09463307198692843,0.06373287038283605,0.10089349501588572,4.8013087719159975,7.779259259259259,1.0,1.77574248059601,9.999346186131963e-11,0.0,5.878065875003813,experiments/results/parameter_sensitivity_v1/traces/c09_s520928.npz,f5b67e9c54db088a048d0ab19c44e39eb3449c0cbc3dd6239345d413c3c2fd93
QAPG-R,c09,520929,100,10,1,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.2553574297976269,0.15465937713830877,0.10069805265931808,8169915.397262791,4844401.067693969,3325514.3295688205,0.9852140171518033,1.756868353167428,7.728518518518518,4790802.962962963,2076743.007912806,2714131.1534435293,2714005.753304047,0.09333686580623256,0.0613225113320762,300,12935168000.0,12935360235.662106,689.4650604535925,0.05330080089712336,8520348.147293556,8328112.485188459,-9.285286068916321e-07,765.4891369496148,14361.839887514812,12935.360235662105,5607206121.364576,7328154114.297529,0.43347893056010955,0.5665210694398904,8165158.638589562,8173720.804201373,-51.627013226732025,8131369.348386364,0.2553574297976269,8.169915397262791,4.844401067693969,3.3255143295688208,2.076743007912806,2.714131153443529,4.790802962962963,1.0000148614739373,-5.1627013226732025e-05,0.0,300000000000.0,0.09333686580623256,0.0613225113320762,0.10069805265931808,4.790874161356335,7.728518518518518,0.9996296296296296,1.756868353167428,1.0096382063728981e-10,0.0,5.845292374986457,experiments/results/parameter_sensitivity_v1/traces/c09_s520929.npz,5dd6e53043f074daf00ea93bb3b33b0288e3899dd4f8ed6738663f6b9d08bddc
QAPG-R,c09,520930,100,10,1,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.2598775231362517,0.1590965101230936,0.10078101301315812,8189934.202227784,4862484.366731346,3327449.835496439,0.9850957896793254,1.763182996095296,7.764814814814815,4801801.481481481,2087072.7939330554,2714810.59098584,2714757.6236941395,0.09473633222147197,0.06436017790162162,300,12964864000.0,12965085139.281017,701.6693124678795,0.05411991552157218,8188358.096460404,7967218.815443398,-3.594905138015747e-07,778.2719566076938,14394.008781184555,12965.085139281018,5635096543.619249,7329988595.661768,0.43463629301949536,0.5653637069805046,8171965.688046955,8204309.013572449,3.2520713713064935,8195824.508693015,0.2598775231362517,8.189934202227784,4.862484366731346,3.3274498354964392,2.0870727939330553,2.71481059098584,4.801801481481482,1.0000170568145579,3.2520713713064936e-06,0.0,300000000000.0,0.09473633222147197,0.06436017790162162,0.10078101301315812,4.801883384918896,7.764814814814815,0.9996296296296296,1.763182996095296,7.504838165847683e-09,0.0,5.846762250002939,experiments/results/parameter_sensitivity_v1/traces/c09_s520930.npz,b27c0bfca0d16f8bf31345096bd3f487076da64e430cb122defb99ed1e09db43
QAPG-R,c09,520931,100,10,1,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.25822133883648224,0.1571642587083928,0.10105708012808944,8191657.620466035,4858405.280404773,3333252.3400612604,0.9852830929372217,1.7487267936424662,7.747777777777777,4800480.0,2083847.7849275547,2716847.83109171,2716848.3511158535,0.09435246629935072,0.06281179240904203,300,12961296000.0,12961878163.252014,697.197614858502,0.05378831725444807,8413130.065381471,7830966.813367776,6.798654794692993e-08,773.3544203033266,14388.24103318663,12961.878163252015,5626389019.304398,7335489143.947617,0.4340720494700892,0.5659279505299107,8188359.623429757,8194296.018095057,25.07932336585999,8219854.560587125,0.25822133883648224,8.191657620466035,4.858405280404773,3.3332523400612604,2.0838477849275545,2.7168478310917097,4.80048,1.0000449155124622,2.5079323365859993e-05,0.0,300000000000.0,0.09435246629935072,0.06281179240904203,0.10105708012808944,4.800695616019265,7.747777777777777,1.0,1.7487267936424662,9.999675653488138e-11,0.0,5.804375875013648,experiments/results/parameter_sensitivity_v1/traces/c09_s520931.npz,7cddc66599931c5eacb8e4c1beec8f186f029c2e41cc84f39562f0d967ae539f
QAPG-R,c10,520927,100,10,1.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.742815840848337,0.3875352560579773,0.35528058479035973,16227375.656813275,8511660.10867008,7715715.548143195,0.9943042704448607,2.492894715924868,10.272222222222222,7208521.481481481,3069107.451038398,4139640.9392397287,4139560.051229536,0.29064482831841876,0.09689042773955858,300,19463008000.0,19463620653.750942,2005.6027702905099,0.10304366314825392,16980623.623720933,16367969.872778883,9.629875421524048e-07,2226.6967382427747,21609.97603012722,19463.620653750942,8286590117.803675,11177030535.947268,0.4257476173225109,0.5742523826774891,16225869.338034147,16228580.711836578,-10.464894564880472,16194562.128679762,0.742815840848337,16.227375656813276,8.51166010867008,7.715715548143195,3.069107451038398,4.139640939239729,7.2085214814814815,1.0000314778553727,-1.0464894564880473e-05,0.0,300000000000.0,0.29064482831841876,0.09689042773955858,0.35528058479035973,7.208748390278127,10.272222222222222,0.9933333333333333,2.492894715924868,2.4910700388795087e-06,0.0,8.050617000000784,experiments/results/parameter_sensitivity_v1/traces/c10_s520927.npz,4cf557caf52abddc8384521dadb7bd3cddfb6a87957adbafe20e4c392662311f
QAPG-R,c10,520928,100,10,1.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7420974120253735,0.38886999276304246,0.353227419262331,16175199.325071473,8489677.172231864,7685522.152839612,0.9943044557682608,2.5215359795644567,10.306666666666667,7198005.925925926,3066540.2179633114,4131411.4762328323,4131429.3460933347,0.2899938757193266,0.0988761170437158,300,19434616000.0,19434469574.32959,2003.6630124685084,0.10309841515381964,16567077.289286733,16713502.959696125,1.5981495380401611e-06,2223.4848031170654,21579.758497040308,19434.46957432959,8279658588.500941,11154810985.828648,0.4260295634431564,0.5739704365568435,16189233.78278381,16163971.75890161,8.859977602993444,16204292.76231516,0.7420974120253735,16.17519932507147,8.489677172231865,7.685522152839612,3.066540217963311,4.131411476232833,7.198005925925926,0.999992465728656,8.859977602993445e-06,0.0,300000000000.0,0.2899938757193266,0.0988761170437158,0.353227419262331,7.197951694196144,10.306666666666667,0.9940740740740741,2.5215359795644567,9.779001549498068e-10,0.0,8.119893833005335,experiments/results/parameter_sensitivity_v1/traces/c10_s520928.npz,e10f07425e5d5bc579af5983164f4b34731b737faa659ac54106b0fba0129e66
QAPG-R,c10,520929,100,10,1.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7356618407843142,0.38264458004980817,0.35301726073450607,16128246.901561502,8445305.043112895,7682941.858448606,0.9943992406540976,2.493014784467286,10.292592592592593,7191037.037037037,3059841.7174029415,4130848.6430119877,4130920.0667441674,0.2880575109679049,0.09458706908190323,300,19415800000.0,19414863973.120308,1986.2869701176483,0.10230753987602713,15647044.389082288,16583071.268774323,1.6167759895324707e-06,2204.6724445645377,21554.688928731222,19414.863973120307,8261572636.987942,11153291336.132366,0.4255282266425358,0.5744717733574641,16107199.06162543,16145085.173510358,-4.61172204162131,16062887.17270068,0.7356618407843142,16.128246901561504,8.445305043112894,7.682941858448606,3.0598417174029415,4.130848643011988,7.191037037037037,0.9999517904552121,-4.6117220416213106e-06,0.0,300000000000.0,0.2880575109679049,0.09458706908190323,0.35301726073450607,7.190690360414929,10.292592592592593,0.9903703703703703,2.493014784467286,1.1079870719087753e-07,0.0,8.045559791993583,experiments/results/parameter_sensitivity_v1/traces/c10_s520929.npz,8e3f2747f6044b8ba5d98a94400508df7c2129b92571b69d57eefadefe098d29
QAPG-R,c10,520930,100,10,1.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7445505167961587,0.39036093386617,0.3541895829299888,16214579.307377614,8514558.577210886,7700020.730166728,0.9943378687045313,2.5262979036347977,10.278518518518519,7205282.962962963,3069964.7177515603,4135458.422366314,4135433.142811956,0.2909496111984447,0.09941132266772519,300,19454264000.0,19454642478.31826,2010.2863953496285,0.10333196292813117,16298244.073658388,15919765.755399108,-1.3113021850585938e-06,2229.4048078364067,21595.3362342446,19454.64247831826,8288904737.929213,11165737740.389048,0.4260630719462977,0.5739369280537023,16201793.043044,16224808.318844503,-32.30723838204129,16234542.06660604,0.7445505167961587,16.214579307377615,8.514558577210886,7.700020730166727,3.06996471775156,4.135458422366314,7.205282962962963,1.0000194547744525,-3.2307238382041294e-05,0.0,300000000000.0,0.2909496111984447,0.09941132266772519,0.3541895829299888,7.205423140117873,10.278518518518519,0.9929629629629629,2.5262979036347977,1.5403219219209396e-08,0.0,8.136892499984242,experiments/results/parameter_sensitivity_v1/traces/c10_s520930.npz,136ef61316c336403018039c4031052d2ba4052ddfe461797199b72374ecf50f
QAPG-R,c10,520931,100,10,1.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7411533227768509,0.38729272399571907,0.3538605987811317,16184339.416209765,8489379.898992565,7694959.517217201,0.994456657091079,2.496733530866482,10.291851851851852,7200302.222222222,3066366.1994136,4134019.6462756144,4133932.050452441,0.28990151082508325,0.09739121317063584,300,19440816000.0,19441041783.360878,2001.1139714974972,0.1029324453800723,15931657.69271851,15705874.331842057,-1.5422701835632324e-06,2219.040826562473,21578.27012566816,19441.041783360877,8279188738.416719,11161853044.944159,0.42586137258872,0.5741386274112801,16145578.635728871,16215348.040594483,-100.57124982063257,16159924.575690057,0.7411533227768509,16.184339416209763,8.489379898992565,7.694959517217201,3.0663661994136,4.134019646275615,7.200302222222222,1.0000116138829191,-0.00010057124982063257,0.0,300000000000.0,0.28990151082508325,0.09739121317063584,0.3538605987811317,7.200385845689214,10.291851851851852,0.9933333333333333,2.496733530866482,8.4895900205606e-10,0.0,8.06651283300016,experiments/results/parameter_sensitivity_v1/traces/c10_s520931.npz,45b756a912c984e9e449e5332a38f1f7727d148ef91f8e99c46d752a33fc8b4e
QAPG-R,c11,520927,100,10,2.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1502923239941394,1.4563774519035548,1.6939148720905843,44643124.34365163,22776739.509649716,21866384.834001914,0.9972420518317973,3.459298849252432,10.567037037037037,12001167.407407407,5029774.587027727,6970392.807304549,6970798.626118475,1.2736097577988827,0.18276769410467206,300,32403152000.0,32400451964.697144,8505.789274784176,0.262520698293095,43591261.953924716,46291297.256783366,-8.344650268554688e-07,9430.73169095061,35956.26870274322,32400.451964697142,13580391384.974861,18820060579.722282,0.41914203541888156,0.5808579645811184,44575616.55392451,44697130.57543333,-97.33729034746455,44663091.40331659,3.1502923239941394,44.64312434365163,22.776739509649715,21.866384834001913,5.029774587027727,6.970392807304549,12.001167407407406,0.9999166736833855,-9.733729034746454e-05,0.0,300000000000.0,1.2736097577988827,0.18276769410467206,1.6939148720905843,12.000167394332275,10.567037037037037,0.9814814814814815,3.459298849252432,5.174442804303792e-07,0.0,10.96049216701067,experiments/results/parameter_sensitivity_v1/traces/c11_s520927.npz,edc1a955844fd33721737242f68c956adedbb5002c700c6a227a6d236a457cea
QAPG-R,c11,520928,100,10,2.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1586171072062603,1.4630480443154583,1.695569062890802,44694565.23626282,22814288.893185183,21880276.343077637,0.9972859275415901,3.4582222573549695,10.561851851851852,12005223.703703703,5033440.171210145,6972551.708022248,6972256.757847218,1.2764437810721736,0.18660426324328486,300,32414104000.0,32416178073.927456,8528.266189456903,0.2630867269425646,45819340.195511535,43745266.2680536,1.3634562492370605e-06,9451.368590359223,35971.87073373195,32416.178073927455,13590288462.267391,18825889611.66007,0.41924400931145395,0.5807559906885462,44745024.264574066,44654198.01361383,-151.37855931496952,44654066.349576615,3.1586171072062603,44.69456523626282,22.814288893185182,21.880276343077636,5.033440171210144,6.972551708022248,12.005223703703704,1.0000639867733951,-0.00015137855931496953,0.0,300000000000.0,1.2764437810721736,0.18660426324328486,1.695569062890802,12.00599187923239,10.561851851851852,0.9844444444444445,3.4582222573549695,2.7188789067378316e-09,0.0,10.969727166986559,experiments/results/parameter_sensitivity_v1/traces/c11_s520928.npz,f46a7f88825d84a32759ec2bf6212a5d02388ab58293af085e7259793a403cc4
QAPG-R,c11,520929,100,10,2.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1477989460389666,1.452321567188672,1.6954773788502946,44653377.588250786,22773610.117486097,21879767.470764685,0.997269703990116,3.4062644504053794,10.527407407407408,12002216.296296297,5029316.163276603,6972515.530486591,6972652.61270049,1.2732567494990161,0.1790648176896559,300,32405984000.0,32404945573.16062,8499.05715430521,0.2622765446439925,44055477.496362634,45093904.33573963,-4.917383193969727e-07,9418.408810241195,35955.34609566426,32404.94557316062,13579153640.846828,18825791932.313797,0.4190457166542429,0.5809542833457573,44690160.71168594,44623951.08950266,3.1280259193522877,44566336.380802915,3.1477989460389666,44.653377588250784,22.773610117486097,21.879767470764687,5.0293161632766035,6.972515530486591,12.002216296296297,0.999967955707212,3.128025919352288e-06,0.0,300000000000.0,1.2732567494990161,0.1790648176896559,1.6954773788502946,12.001831693763194,10.527407407407408,0.9825925925925926,3.4062644504053794,4.874147348926661e-08,0.0,10.793628624989651,experiments/results/parameter_sensitivity_v1/traces/c11_s520929.npz,4384a92adb49d98516015149556e1b900c3d1ba57b690e3c925b733aa3b9975b
QAPG-R,c11,520930,100,10,2.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1595867357575385,1.4641138689526496,1.6954728668048886,44698187.46283492,22818503.079171605,21879684.38366331,0.9972660113018402,3.452544722606911,10.584814814814814,12006041.481481481,5033819.189783047,6972495.457882292,6972341.745456583,1.2767258375189268,0.18738803143372273,300,32416312000.0,32417049548.69642,8530.884186545354,0.2631604142051973,44743719.231932834,44006170.53551763,-2.8014183044433594e-06,9455.412370356069,35973.53782946448,32417.049548696417,13591311812.414227,18825737736.28219,0.4192643069505001,0.5807356930494998,44741206.57666312,44663772.17177235,-65.17250140630537,44613448.54642658,3.1595867357575385,44.698187462834916,22.818503079171606,21.87968438366331,5.033819189783047,6.9724954578822915,12.006041481481482,1.0000227523938077,-6.517250140630537e-05,0.0,300000000000.0,1.2767258375189268,0.18738803143372273,1.6954728668048886,12.00631464766534,10.584814814814814,0.9762962962962963,3.452544722606911,6.317856702381386e-08,0.0,10.916299666976556,experiments/results/parameter_sensitivity_v1/traces/c11_s520930.npz,c9ce22804e97c8d435e99d88e4384fc21d92c5f47848bcb777f61ba1b768c244
QAPG-R,c11,520931,100,10,2.5,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1528404846121245,1.458437202665725,1.6944032819463994,44658720.874890506,22788382.30364164,21870338.571248863,0.9972616745419787,3.4413137435977763,10.584444444444445,12001605.925925925,5030985.281644159,6970982.75512684,6970885.982914017,1.274569439487382,0.18386776317834314,300,32404336000.0,32405313699.281696,8512.669308452736,0.26269362449163486,44579438.555678055,43601739.27398381,-8.046627044677734e-07,9438.716178549344,35963.90226072601,32405.313699281698,13583660260.439228,18821653438.84247,0.4191800266615017,0.5808199733384983,44569929.23314622,44729754.18828593,80.36912784253396,44825790.5810668,3.1528404846121245,44.658720874890506,22.78838230364164,21.870338571248862,5.030985281644159,6.97098275512684,12.001605925925926,1.000030171865941,8.036912784253395e-05,0.0,300000000000.0,1.274569439487382,0.18386776317834314,1.6944032819463994,12.001968036770998,10.584444444444445,0.9862962962962963,3.4413137435977763,8.548479295128475e-07,0.0,10.900802832999034,experiments/results/parameter_sensitivity_v1/traces/c11_s520931.npz,bf8be8232bb8bb122e3241d5a107d43b6d34635d58364afc1d1d91c79d27cf84
QAPG-R,c12,520927,100,10,3,300000000000.0,1,2000000.0,2,1e-10,3000,300,5.349904313702399,2.4071506825571003,2.942753631145299,64166672.363940835,32565335.97043955,31601336.393501293,0.9978544149257657,3.704690395367194,10.617777777777778,14395478.518518519,6015192.307666112,8379760.882376062,8379972.922703869,2.177570331936075,0.22958035062102566,300,38867792000.0,38866373613.11386,14444.741646996477,0.37165138664037056,63211069.7575807,64629456.6437112,1.1332333087921143e-05,16010.856333444865,43125.16254335629,38866.37361311386,16241019230.698502,22625354382.415367,0.41786813949677665,0.5821318605032235,64098915.37873586,64220877.95210483,-166.1887737451058,64089621.1613869,5.349904313702399,64.16667236394083,32.56533597043955,31.601336393501292,6.015192307666112,8.379760882376061,14.39547851851852,0.9999635073974323,-0.0001661887737451058,0.0,300000000000.0,2.177570331936075,0.22958035062102566,2.942753631145299,14.39495319004217,10.617777777777778,0.9762962962962963,3.704690395367194,2.7115323682908032e-06,0.0,11.687399334012298,experiments/results/parameter_sensitivity_v1/traces/c12_s520927.npz,c9111043e10853d846321c9be26430cc0feb41a4ffe36b1045e3f12d7b99b8a6
QAPG-R,c12,520928,100,10,3,300000000000.0,1,2000000.0,2,1e-10,3000,300,5.3649828567805375,2.4176971873210396,2.9472856694594984,64260211.17989284,32626751.131346643,31633460.048546188,0.9978436506825464,3.726641980314593,10.642962962962963,14403555.555555556,6020092.92828471,8383977.117235451,8383673.095804455,2.182946205916429,0.23475098140461073,300,38889600000.0,38890989122.904434,14485.453713307452,0.3724629802428038,65415036.47072294,64025913.56628983,1.9818544387817383e-06,16046.169510453314,43147.390086433705,38890.98912290444,16254250906.368717,22636738216.535717,0.4179438803935164,0.5820561196064836,64340567.66866648,64195925.9888739,-275.4415986499042,63990152.60944078,5.3649828567805375,64.26021117989283,32.626751131346644,31.633460048546187,6.02009292828471,8.383977117235451,14.403555555555556,1.0000357196500975,-0.00027544159864990425,0.0,300000000000.0,2.182946205916429,0.23475098140461073,2.9472856694594984,14.404070045520163,10.642962962962963,0.9733333333333334,3.726641980314593,1.7422981096748558e-07,0.0,11.731723416975,experiments/results/parameter_sensitivity_v1/traces/c12_s520928.npz,42c970371acb57d33aaa13f11592580c3c863433829d38727ed2c816e0b31968
QAPG-R,c12,520929,100,10,3,300000000000.0,1,2000000.0,2,1e-10,3000,300,5.3518638926896935,2.4044081342920003,2.9474557583976937,64221008.112842396,32586081.693797123,31634926.419045273,0.9978120758697364,3.698629486521154,10.646666666666667,14400752.592592593,6016621.358449218,8384204.749443029,8384199.193507389,2.179121361440681,0.22528677285131923,300,38882032000.0,38882230491.30907,14450.032510262172,0.37163589453778983,64392995.831272885,64194504.52220775,1.4156103134155273e-06,16003.241465999992,43131.13349547779,38882.23049130907,16244877667.81289,22637352823.496178,0.4177969592419328,0.5822030407580673,64280032.152463324,64173788.88114565,3.6495143685439837,64084025.88981949,5.3518638926896935,64.2210081128424,32.58608169379712,31.63492641904527,6.016621358449218,8.384204749443029,14.400752592592593,1.0000051049623402,3.6495143685439836e-06,0.0,300000000000.0,2.179121361440681,0.22528677285131923,2.9474557583976937,14.400826107892248,10.646666666666667,0.9785185185185186,3.698629486521154,1.5138714878903947e-08,0.0,11.668428958015284,experiments/results/parameter_sensitivity_v1/traces/c12_s520929.npz,f11c2addac0d64badf81fb4d71c33e8a732782b0fbd3f9e11a0b9d1dac35da2f
QAPG-R,c12,520930,100,10,3,300000000000.0,1,2000000.0,2,1e-10,3000,300,5.368708218507211,2.4201187638568187,2.948589454650394,64285907.310155064,32642938.837825373,31642968.472329684,0.9977909670514314,3.744395150236044,10.651851851851852,14406192.592592593,6021341.556166912,8385261.150250109,8385106.765001305,2.184308301875948,0.23581046198087072,300,38896720000.0,38897827307.32596,14495.512189969471,0.3726560888720746,65280636.44324927,64173329.11729403,2.8312206268310547e-07,16054.594340577332,43151.9466708827,38897.827307325955,16257622201.650663,22640205105.675293,0.4179570769647776,0.5820429230352223,64306983.93717364,64269046.00854019,-73.71891086654693,64273027.35089091,5.368708218507211,64.28590731015507,32.642938837825376,31.642968472329684,6.021341556166912,8.385261150250109,14.406192592592593,1.0000284678843347,-7.371891086654693e-05,0.0,300000000000.0,2.184308301875948,0.23581046198087072,2.948589454650394,14.40660270641702,10.651851851851852,0.9792592592592593,3.744395150236044,2.4501386179653917e-07,0.0,11.792957416007994,experiments/results/parameter_sensitivity_v1/traces/c12_s520930.npz,35a62a9f6c5a620d871630503eb59aa086f708c4b1feb17da2c54576b5ff4085
QAPG-R,c12,520931,100,10,3,300000000000.0,1,2000000.0,2,1e-10,3000,300,5.361525297052858,2.413613921071134,2.947911375981724,64256184.893040456,32618152.078183357,31638032.814857088,0.9978503650547704,3.7454707088289543,10.67074074074074,14403736.296296297,6019285.254357485,8384595.834731712,8384607.249382841,2.1820624094976613,0.23155151157347317,300,38890088000.0,38890478940.54083,14476.118302042716,0.37222782275772615,63345762.416562244,62954821.875731096,1.3262033462524414e-06,16038.868040199537,43147.87717812427,38890.47894054083,16252070186.76521,22638408753.775623,0.4178932898104134,0.5821067101895866,64168250.47928106,64326532.424047954,172.57400210369732,64522052.87108996,5.361525297052858,64.25618489304046,32.61815207818336,31.638032814857088,6.019285254357485,8.384595834731712,14.403736296296296,1.0000100524468043,0.00017257400210369733,0.0,300000000000.0,2.1820624094976613,0.23155151157347317,2.947911375981724,14.403881089089197,10.67074074074074,0.9811111111111112,3.7454707088289543,1.9875573432359683e-06,0.0,11.810707875003573,experiments/results/parameter_sensitivity_v1/traces/c12_s520931.npz,71008bb3453287f55138d2e86cbc28eb0b2235e4e410822f3a0302ebff87023b
QAPG-R,c13,520927,100,5,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1791433510835674,1.9685013149082844,1.2106420361752832,56731937.065384395,28984138.03808529,27747799.027299102,0.9947902458581329,1.305838581444092,8.731851851851852,9600266.666666666,5673736.913144754,3926094.6261500902,3926219.988071182,1.828677995842913,0.13982331906537165,300,25920720000.0,25919545156.096077,8583.687047925632,0.33116657704569386,56022833.80995169,57197677.71387199,2.823770046234131e-06,9500.623823969072,28742.38632228613,25919.545156096076,15319089665.490837,10600455490.605244,0.5910246330803341,0.40897536691966596,56602151.46814603,56835765.54317508,-105.56808679812379,56812235.227255896,3.1791433510835674,56.73193706538439,28.984138038085288,27.747799027299102,5.673736913144754,3.9260946261500904,9.600266666666666,0.9999546754911158,-0.00010556808679812379,0.0,300000000000.0,1.828677995842913,0.13982331906537165,1.2106420361752832,9.599831539294843,8.731851851851852,1.0,1.305838581444092,9.999138322891454e-11,1.7763568394002505e-15,4.461133167002117,experiments/results/parameter_sensitivity_v1/traces/c13_s520927.npz,108c9f371a3f74f92f1f3c5153d61057b926aa4000b079a8b38aa4f677f27332
